source_id,target_id,source_name,target_name,source_mass,target_mass
2602,1387,Ronnie Screwvala,Madhukar Parekh,1.277900835,2.640995059
2602,1009,Ronnie Screwvala,Mahendra Choksi & family,1.277900835,3.578122338
2602,466,Ronnie Screwvala,Rekha Jhunjhunwala,1.277900835,6.73027773
2602,243,Ronnie Screwvala,Uday Kotak,1.277900835,10.819560402
2602,914,Ronnie Screwvala,Vikas Oberoi,1.277900835,4.004089283
2603,1098,Liu Ming Chung,Patrick Lee,1.277900835,3.322542171
2603,3313,Liu Ming Chung,Zhang Cheng Fei,1.277900835,0.937127279
2603,2347,Liu Ming Chung,Zhang Yin,1.277900835,1.533481002
2606,898,Brad Keywell,Eric Lefkofsky,1.277900835,4.089282672
2606,1273,Brad Keywell,Eva Maria Bucher-Haefner,1.277900835,2.896575226
2606,2203,Brad Keywell,Marc Andreessen,1.277900835,1.618674391
2606,865,Brad Keywell,Martin Haefner,1.277900835,4.25966945
2606,1113,Brad Keywell,Theodore Leonsis,1.277900835,3.322542171
2607,406,Joseph Steinberg,Frank Lowy,1.277900835,7.411824842
2607,1142,Joseph Steinberg,James Packer,1.277900835,3.237348782
2607,1420,Joseph Steinberg,Richard Chandler,1.277900835,2.55580167
2607,2553,Joseph Steinberg,Thaksin Shinawatra,1.277900835,1.363094224
2608,2835,Tony Xu,Andy Fang,1.277900835,1.192707446
2608,266,Tony Xu,Douglas Leone,1.277900835,10.13801329
2608,109,Tony Xu,John Doerr,1.277900835,20.787186914
2608,199,Tony Xu,Vinod Khosla,1.277900835,12.69381496
2609,114,Vladimir Voronin,Harry Triguboff,1.277900835,20.27602658
2609,1111,Vladimir Voronin,Kwek Leng Beng,1.277900835,3.322542171
2609,1966,Vladimir Voronin,Manuel Villar,1.277900835,1.789061169
2610,2899,Alexander Evnevich & family,Lyudmila Kogan,1.277900835,1.107514057
2610,604,Alexander Evnevich & family,Pavel Durov,1.277900835,5.622763674
2610,2808,Alexander Evnevich & family,Sergey Dmitriev,1.277900835,1.192707446
2610,3216,Alexander Evnevich & family,Sergey Kasyanenko & family,1.277900835,0.937127279
2611,3298,Eustasio Lopez Gonzalez,Bruce Mathieson,1.277900835,0.937127279
2611,1411,Eustasio Lopez Gonzalez,Choo Chong Ngen,1.277900835,2.55580167
2611,3033,Eustasio Lopez Gonzalez,Gary Tharaldson,1.277900835,1.022320668
2611,2982,Eustasio Lopez Gonzalez,Michael Kum,1.277900835,1.107514057
2611,3027,Eustasio Lopez Gonzalez,William Heinecke,1.277900835,1.022320668
2612,1260,Chaitanya Desai,Ankur Jain,1.277900835,2.896575226
2612,1068,Chaitanya Desai,David Blitzer,1.277900835,3.40773556
2612,2613,Chaitanya Desai,Kushal Desai,1.277900835,1.277900835
2612,1871,Chaitanya Desai,Leonard Abess,1.277900835,1.959447947
2612,106,Chaitanya Desai,Rick Cohen & family,1.277900835,21.12796047
2612,1358,Chaitanya Desai,William Chisholm,1.277900835,2.726188448
2613,2612,Kushal Desai,Chaitanya Desai,1.277900835,1.277900835
2613,1898,Kushal Desai,Scott Nuttall,1.277900835,1.874254558
2613,1294,Kushal Desai,Zhang Tao,1.277900835,2.811381837
2615,3021,Andrei Komarov & family,Cheah Cheng Hye,1.277900835,1.022320668
2615,406,Andrei Komarov & family,Frank Lowy,1.277900835,7.411824842
2615,1142,Andrei Komarov & family,James Packer,1.277900835,3.237348782
2615,1420,Andrei Komarov & family,Richard Chandler,1.277900835,2.55580167
2615,49,Andrei Komarov & family,Stephen Schwarzman,1.277900835,34.247742375
2615,2553,Andrei Komarov & family,Thaksin Shinawatra,1.277900835,1.363094224
2616,1128,Ye Xiaoping,Dennis Bastas,1.277900835,3.237348782
2616,94,Ye Xiaoping,Dilip Shanghvi,1.277900835,22.150281138
2616,337,Ye Xiaoping,Murali Divi & family,1.277900835,8.43414551
2616,455,Ye Xiaoping,Pankaj Patel,1.277900835,6.815471119
2616,253,Ye Xiaoping,Sun Piaoyang,1.277900835,10.563980235
2616,139,Ye Xiaoping,Zhong Huijuan,1.277900835,16.612710854
2617,1553,Hitesh Doshi,Jin Baofang,1.277900835,2.300221503
2617,2882,Hitesh Doshi,Kirit Doshi,1.277900835,1.107514057
2617,1387,Hitesh Doshi,Madhukar Parekh,1.277900835,2.640995059
2617,2621,Hitesh Doshi,Pankaj Doshi,1.277900835,1.277900835
2617,2363,Hitesh Doshi,Viren Doshi,1.277900835,1.533481002
2618,390,Trevor Burgess,Chen Dongsheng,1.277900835,7.667405009
2618,3032,Trevor Burgess,Shin Chang-jae,1.277900835,1.022320668
2619,1267,Chen Xuehua,Xie Weitong,1.277900835,2.896575226
2620,1072,Lou Jing & family,Ugur Sahin,1.277900835,3.40773556
2621,2617,Pankaj Doshi,Hitesh Doshi,1.277900835,1.277900835
2621,1553,Pankaj Doshi,Jin Baofang,1.277900835,2.300221503
2621,2882,Pankaj Doshi,Kirit Doshi,1.277900835,1.107514057
2621,2363,Pankaj Doshi,Viren Doshi,1.277900835,1.533481002
2622,160,Ilson Mateus & family,Beate Heister,1.277900835,14.994036463
2622,293,Ilson Mateus & family,Charles Butt,1.277900835,9.456466178
2622,2003,Ilson Mateus & family,Djoko Susanto,1.277900835,1.789061169
2622,159,Ilson Mateus & family,Karl Albrecht Jr. & family,1.277900835,14.994036463
2622,1380,Ilson Mateus & family,Lin Ming-hsiung,1.277900835,2.640995059
2623,1504,Chen Kaichen,Chen Kaixuan,1.277900835,2.385414892
2624,114,George Marcus,Harry Triguboff,1.277900835,20.27602658
2624,1111,George Marcus,Kwek Leng Beng,1.277900835,3.322542171
2624,858,George Marcus,Ryan Cohen,1.277900835,4.25966945
2625,86,Ma Hong,Jack Ma,1.277900835,24.109729085
2625,39,Ma Hong,Ma Huateng,1.277900835,41.318793662
2625,983,Ma Hong,Wang Jianlin,1.277900835,3.748509116
2626,998,Douglas Rippel,Phil Ruffin,1.277900835,3.663315727
2627,2919,Barry Bentley & family,Gregory Bentley & family,1.277900835,1.107514057
2627,2282,Barry Bentley & family,Keith Bentley & family,1.277900835,1.533481002
2627,470,Barry Bentley & family,Mike Cannon-Brookes,1.277900835,6.73027773
2627,1015,Barry Bentley & family,Richard White,1.277900835,3.578122338
2627,509,Barry Bentley & family,Scott Farquhar,1.277900835,6.389504174
2628,2657,Lu Bin,Cheng Zhangwen,1.277900835,1.277900835
2628,2631,Lu Bin,Wang Baoqing,1.277900835,1.277900835
2628,2688,Lu Bin,Xi Chao,1.277900835,1.277900835
2629,341,Xiong Xiaochuan,Carl Cook,1.277900835,8.43414551
2629,329,Xiong Xiaochuan,Li Xiting,1.277900835,8.774919066
2629,1096,Xiong Xiaochuan,Niels Peter Louis-Hansen,1.277900835,3.322542171
2629,860,Xiong Xiaochuan,Reinhold Schmieding,1.277900835,4.25966945
2629,576,Xiong Xiaochuan,Xu Hang,1.277900835,5.793150452
2630,1761,George Christ & family,Anand Deshpande,1.277900835,2.044641336
2630,1590,George Christ & family,Anthony Hall,1.277900835,2.300221503
2630,1026,George Christ & family,Brian Venturo,1.277900835,3.578122338
2630,2386,George Christ & family,James Scapa,1.277900835,1.448287613
2630,573,George Christ & family,Michael Intrator,1.277900835,5.878343841
2630,1633,George Christ & family,Sam Hupert,1.277900835,2.215028114
2631,2657,Wang Baoqing,Cheng Zhangwen,1.277900835,1.277900835
2631,2628,Wang Baoqing,Lu Bin,1.277900835,1.277900835
2631,2688,Wang Baoqing,Xi Chao,1.277900835,1.277900835
2632,335,Ronald Clarke,Robert F. Smith,1.277900835,8.519338899
2633,114,Mofatraj Munot,Harry Triguboff,1.277900835,20.27602658
2633,1111,Mofatraj Munot,Kwek Leng Beng,1.277900835,3.322542171
2633,1966,Mofatraj Munot,Manuel Villar,1.277900835,1.789061169
2634,1600,Xu Xudong & family,Chin Jong Hwa,1.277900835,2.215028114
2634,2104,Xu Xudong & family,Joseph 'Pitt' Reeves Hyde III,1.277900835,1.70386778
2634,1058,Xu Xudong & family,Nirmal Minda,1.277900835,3.492928949
2634,198,Xu Xudong & family,Shahid Khan,1.277900835,12.864201738
2634,599,Xu Xudong & family,Vivek Chaand Sehgal,1.277900835,5.707957063
2634,320,Xu Xudong & family,Wu Jianshu,1.277900835,8.860112455
2635,2721,Karl Hedin,Jimmy Rane,1.277900835,1.277900835
2637,1128,Premchand Godha,Dennis Bastas,1.277900835,3.237348782
2637,94,Premchand Godha,Dilip Shanghvi,1.277900835,22.150281138
2637,337,Premchand Godha,Murali Divi & family,1.277900835,8.43414551
2637,455,Premchand Godha,Pankaj Patel,1.277900835,6.815471119
2637,253,Premchand Godha,Sun Piaoyang,1.277900835,10.563980235
2637,139,Premchand Godha,Zhong Huijuan,1.277900835,16.612710854
2638,741,Vladimir Fartushnyak,Samuel Yin,1.277900835,4.770829784
2638,872,Vladimir Fartushnyak,Takao Yasuda,1.277900835,4.25966945
2639,2150,Kamlesh Jain,David Paul,1.277900835,1.70386778
2639,1032,Kamlesh Jain,Kavitark Ram Shriram,1.277900835,3.578122338
2640,406,George Raymond Zage III,Frank Lowy,1.277900835,7.411824842
2640,2241,George Raymond Zage III,Mochtar Riady & family,1.277900835,1.618674391
2640,2553,George Raymond Zage III,Thaksin Shinawatra,1.277900835,1.363094224
2641,312,Tang Xiuguo,Anthony Pratt,1.277900835,9.030499233
2641,347,Tang Xiuguo,Liang Wengen,1.277900835,8.263758732
2641,2693,Tang Xiuguo,Mao Zhongwu,1.277900835,1.277900835
2641,2644,Tang Xiuguo,Xiang Wenbo,1.277900835,1.277900835
2642,50,Cao Jianwei,Henry Samueli,1.277900835,33.992162208
2642,6,Cao Jianwei,Jensen Huang,1.277900835,162.208212643
2642,454,Cao Jianwei,Kwak Dong Shin,1.277900835,6.815471119
2642,1577,Cao Jianwei,Lisa Su,1.277900835,2.300221503
2642,2389,Cao Jianwei,Qiu Minxiu,1.277900835,1.448287613
2642,316,Cao Jianwei,Tsai Ming-kai,1.277900835,8.945305844
2643,508,Evangelos Mytilineos,George Soros,1.277900835,6.389504174
2643,130,Evangelos Mytilineos,Michael Platt,1.277900835,17.8054183
2644,312,Xiang Wenbo,Anthony Pratt,1.277900835,9.030499233
2644,347,Xiang Wenbo,Liang Wengen,1.277900835,8.263758732
2644,2693,Xiang Wenbo,Mao Zhongwu,1.277900835,1.277900835
2644,2641,Xiang Wenbo,Tang Xiuguo,1.277900835,1.277900835
2645,293,Michael Teel,Charles Butt,1.277900835,9.456466178
2645,2003,Michael Teel,Djoko Susanto,1.277900835,1.789061169
2645,159,Michael Teel,Karl Albrecht Jr. & family,1.277900835,14.994036463
2645,1380,Michael Teel,Lin Ming-hsiung,1.277900835,2.640995059
2646,470,Jeff Lawson,Mike Cannon-Brookes,1.277900835,6.73027773
2646,2847,Jeff Lawson,Mike Speiser,1.277900835,1.192707446
2646,1015,Jeff Lawson,Richard White,1.277900835,3.578122338
2646,509,Jeff Lawson,Scott Farquhar,1.277900835,6.389504174
2646,2851,Jeff Lawson,Tope Awotona,1.277900835,1.192707446
2647,203,Eric Hémar,Brad Jacobs,1.277900835,12.523428182
2647,2325,Eric Hémar,Chow Shing Yuk,1.277900835,1.533481002
2647,1865,Eric Hémar,Jim Thompson & family,1.277900835,1.959447947
2647,2122,Eric Hémar,Zhang Xiaojuan,1.277900835,1.70386778
2648,114,Arsen Kanokov,Harry Triguboff,1.277900835,20.27602658
2648,1111,Arsen Kanokov,Kwek Leng Beng,1.277900835,3.322542171
2648,1966,Arsen Kanokov,Manuel Villar,1.277900835,1.789061169
2649,936,Marissa Mayer,David Filo,1.277900835,3.918895894
2649,1385,Marissa Mayer,Jerry Yang,1.277900835,2.640995059
2649,1,Marissa Mayer,Larry Page,1.277900835,268.018401772
2649,8,Marissa Mayer,Rob Walton & family,1.277900835,125.23428182
2649,2,Marissa Mayer,Sergey Brin,1.277900835,247.146021469
2650,2437,Chen Shiliang,Zhuang Kuilong & family,1.277900835,1.448287613
2651,1128,Chirayu Amin,Dennis Bastas,1.277900835,3.237348782
2651,94,Chirayu Amin,Dilip Shanghvi,1.277900835,22.150281138
2651,1053,Chirayu Amin,Harsh Mariwala,1.277900835,3.492928949
2651,139,Chirayu Amin,Zhong Huijuan,1.277900835,16.612710854
2652,1069,Wang Xiaoshen,Li Liangbin,1.277900835,3.40773556
2653,2846,Hans Sy,Harley Sy,1.277900835,1.192707446
2653,2712,Hans Sy,Herbert Sy,1.277900835,1.277900835
2653,2915,Hans Sy,Teresita Sy-Coson,1.277900835,1.107514057
2655,2881,Ibrahim Erdemoglu,Ali Erdemoglu,1.277900835,1.107514057
2656,65,Jeff Tangney,Colin Huang,1.277900835,28.965752258
2656,714,Jeff Tangney,Forrest Li,1.277900835,5.026409951
2656,3306,Jeff Tangney,Michele Kang,1.277900835,0.937127279
2656,199,Jeff Tangney,Vinod Khosla,1.277900835,12.69381496
2657,2628,Cheng Zhangwen,Lu Bin,1.277900835,1.277900835
2657,2631,Cheng Zhangwen,Wang Baoqing,1.277900835,1.277900835
2657,2688,Cheng Zhangwen,Xi Chao,1.277900835,1.277900835
2658,1335,Xu Zhenhua,Kwon Hyuk-bin,1.277900835,2.726188448
2658,39,Xu Zhenhua,Ma Huateng,1.277900835,41.318793662
2658,53,Xu Zhenhua,William Ding,1.277900835,33.055034929
2658,1784,Xu Zhenhua,Yoo Jung-hyun,1.277900835,2.044641336
2658,206,Xu Zhenhua,Zhang Zhidong,1.277900835,12.353041404
2659,1335,Justin Yuan,Kwon Hyuk-bin,1.277900835,2.726188448
2659,39,Justin Yuan,Ma Huateng,1.277900835,41.318793662
2659,53,Justin Yuan,William Ding,1.277900835,33.055034929
2659,1784,Justin Yuan,Yoo Jung-hyun,1.277900835,2.044641336
2659,206,Justin Yuan,Zhang Zhidong,1.277900835,12.353041404
2661,2126,Anna Goldie,Amjad Masad,1.277900835,1.70386778
2661,496,Anna Goldie,Daniel Nadler,1.277900835,6.474697563
2661,2004,Anna Goldie,Guillermo Rauch,1.277900835,1.789061169
2661,2664,Anna Goldie,Peter Ludwig,1.277900835,1.277900835
2662,470,Prasanna Sankar,Mike Cannon-Brookes,1.277900835,6.73027773
2662,1271,Prasanna Sankar,Parker Conrad,1.277900835,2.896575226
2662,1015,Prasanna Sankar,Richard White,1.277900835,3.578122338
2662,509,Prasanna Sankar,Scott Farquhar,1.277900835,6.389504174
2662,2851,Prasanna Sankar,Tope Awotona,1.277900835,1.192707446
2663,59,Thomas Crowley Jr & family,Idan Ofer,1.277900835,30.243653093
2663,1186,Thomas Crowley Jr & family,Panagiotis Tsakos & family,1.277900835,3.066962004
2663,44,Thomas Crowley Jr & family,Rafaela Aponte-Diamant,1.277900835,37.314704379
2664,1927,Peter Ludwig,Adarsh Hiremath,1.277900835,1.874254558
2664,1928,Peter Ludwig,Brendan Foody,1.277900835,1.874254558
2664,496,Peter Ludwig,Daniel Nadler,1.277900835,6.474697563
2664,1854,Peter Ludwig,Jyoti Bansal,1.277900835,1.959447947
2664,2665,Peter Ludwig,Qasar Younis,1.277900835,1.277900835
2664,1929,Peter Ludwig,Surya Midha,1.277900835,1.874254558
2665,1927,Qasar Younis,Adarsh Hiremath,1.277900835,1.874254558
2665,1928,Qasar Younis,Brendan Foody,1.277900835,1.874254558
2665,496,Qasar Younis,Daniel Nadler,1.277900835,6.474697563
2665,1854,Qasar Younis,Jyoti Bansal,1.277900835,1.959447947
2665,2664,Qasar Younis,Peter Ludwig,1.277900835,1.277900835
2666,259,Ignacio Torras,Alexander Gerko,1.277900835,10.308400068
2668,406,Seth Klarman,Frank Lowy,1.277900835,7.411824842
2668,1142,Seth Klarman,James Packer,1.277900835,3.237348782
2668,2553,Seth Klarman,Thaksin Shinawatra,1.277900835,1.363094224
2668,1420,Seth Klarman,Richard Chandler,1.277900835,2.55580167
2669,94,G.V. Prasad,Dilip Shanghvi,1.277900835,22.150281138
2669,2226,G.V. Prasad,P.P. Reddy,1.277900835,1.618674391
2669,139,G.V. Prasad,Zhong Huijuan,1.277900835,16.612710854
2669,2685,G.V. Prasad,Satish Reddy,1.277900835,1.277900835
2670,2671,Kim Jung-youn,Kim Jung-min,1.277900835,1.277900835
2670,1784,Kim Jung-youn,Yoo Jung-hyun,1.277900835,2.044641336
2671,2670,Kim Jung-min,Kim Jung-youn,1.277900835,1.277900835
2671,1784,Kim Jung-min,Yoo Jung-hyun,1.277900835,2.044641336
2673,114,Lin Chang Su-O,Harry Triguboff,1.277900835,20.27602658
2673,1111,Lin Chang Su-O,Kwek Leng Beng,1.277900835,3.322542171
2674,470,Eduard Kucera,Mike Cannon-Brookes,1.277900835,6.73027773
2674,1821,Eduard Kucera,Pavel Baudis,1.277900835,1.959447947
2674,509,Eduard Kucera,Scott Farquhar,1.277900835,6.389504174
2674,2851,Eduard Kucera,Tope Awotona,1.277900835,1.192707446
2675,2676,Neide Helena de Moraes,Jose Ermirio de Moraes Neto,1.277900835,1.277900835
2675,2677,Neide Helena de Moraes,Jose Roberto Ermirio de Moraes,1.277900835,1.277900835
2675,36,Neide Helena de Moraes,Li Ka-shing,1.277900835,42.681887886
2675,20,Neide Helena de Moraes,Mukesh Ambani,1.277900835,78.889078208
2676,2677,Jose Ermirio de Moraes Neto,Jose Roberto Ermirio de Moraes,1.277900835,1.277900835
2676,36,Jose Ermirio de Moraes Neto,Li Ka-shing,1.277900835,42.681887886
2676,20,Jose Ermirio de Moraes Neto,Mukesh Ambani,1.277900835,78.889078208
2676,2675,Jose Ermirio de Moraes Neto,Neide Helena de Moraes,1.277900835,1.277900835
2677,2676,Jose Roberto Ermirio de Moraes,Jose Ermirio de Moraes Neto,1.277900835,1.277900835
2677,36,Jose Roberto Ermirio de Moraes,Li Ka-shing,1.277900835,42.681887886
2677,20,Jose Roberto Ermirio de Moraes,Mukesh Ambani,1.277900835,78.889078208
2677,2675,Jose Roberto Ermirio de Moraes,Neide Helena de Moraes,1.277900835,1.277900835
2678,294,Alan Gerry,John Malone,1.277900835,9.456466178
2679,36,Turgay Ciner,Li Ka-shing,1.277900835,42.681887886
2679,20,Turgay Ciner,Mukesh Ambani,1.277900835,78.889078208
2680,264,Lu Lili,Qi Shi & family,1.277900835,10.13801329
2680,983,Lu Lili,Wang Jianlin,1.277900835,3.748509116
2682,435,Sekar Vembu,David Duffield,1.277900835,6.985857897
2682,505,Sekar Vembu,Marc Benioff,1.277900835,6.389504174
2682,2062,Sekar Vembu,Radha Vembu,1.277900835,1.70386778
2682,1751,Sekar Vembu,Wang Wenjing,1.277900835,2.044641336
2682,1093,Sekar Vembu,Thomas Siebel,1.277900835,3.322542171
2683,1493,Lai Jianping,Cheng Xue,1.277900835,2.385414892
2683,2760,Lai Jianping,Li Xuhui,1.277900835,1.192707446
2683,2729,Lai Jianping,Pan Laican,1.277900835,1.277900835
2683,384,Lai Jianping,Pang Kang,1.277900835,7.752598398
2684,819,Huang Yi,Gail Miller & family,1.277900835,4.430056228
2684,1544,Huang Yi,Herb Chambers,1.277900835,2.385414892
2684,2878,Huang Yi,Li Guoqing,1.277900835,1.107514057
2684,899,Huang Yi,Walter Frey,1.277900835,4.089282672
2685,94,Satish Reddy,Dilip Shanghvi,1.277900835,22.150281138
2685,2669,Satish Reddy,G.V. Prasad,1.277900835,1.277900835
2685,2226,Satish Reddy,P.P. Reddy,1.277900835,1.618674391
2685,139,Satish Reddy,Zhong Huijuan,1.277900835,16.612710854
2686,2991,Vitali Machitski & family,Ruben Vardanyan & family,1.277900835,1.107514057
2687,1253,Filip Balcaen & family,Balkrishan Goenka,1.277900835,2.896575226
2687,3134,Filip Balcaen & family,Kenneth Lo,1.277900835,1.022320668
2688,2657,Xi Chao,Cheng Zhangwen,1.277900835,1.277900835
2688,2628,Xi Chao,Lu Bin,1.277900835,1.277900835
2688,2631,Xi Chao,Wang Baoqing,1.277900835,1.277900835
2688,632,Xi Chao,Yan Junjie,1.277900835,5.537570285
2690,1078,Paul Fireman,Jim Davis,1.277900835,3.40773556
2690,105,Paul Fireman,Phil Knight & family,1.277900835,21.383540637
2691,2692,Itamar Locks & family,Blairo Maggi,1.277900835,1.277900835
2691,2865,Itamar Locks & family,Hugo Ribeiro & family,1.277900835,1.107514057
2691,530,Itamar Locks & family,Liu Hanyuan,1.277900835,6.219117396
2691,655,Itamar Locks & family,Liu Yonghao & family,1.277900835,5.367183507
2691,1693,Itamar Locks & family,Xue Hua,1.277900835,2.129834725
2692,2823,Blairo Maggi,Alexander Lutsenko & family,1.277900835,1.192707446
2692,2691,Blairo Maggi,Itamar Locks & family,1.277900835,1.277900835
2692,530,Blairo Maggi,Liu Hanyuan,1.277900835,6.219117396
2692,655,Blairo Maggi,Liu Yonghao & family,1.277900835,5.367183507
2692,1693,Blairo Maggi,Xue Hua,1.277900835,2.129834725
2693,312,Mao Zhongwu,Anthony Pratt,1.277900835,9.030499233
2693,347,Mao Zhongwu,Liang Wengen,1.277900835,8.263758732
2693,2641,Mao Zhongwu,Tang Xiuguo,1.277900835,1.277900835
2693,2644,Mao Zhongwu,Xiang Wenbo,1.277900835,1.277900835
2694,1600,Li Hongjing,Chin Jong Hwa,1.277900835,2.215028114
2694,2104,Li Hongjing,Joseph 'Pitt' Reeves Hyde III,1.277900835,1.70386778
2694,1058,Li Hongjing,Nirmal Minda,1.277900835,3.492928949
2694,198,Li Hongjing,Shahid Khan,1.277900835,12.864201738
2694,599,Li Hongjing,Vivek Chaand Sehgal,1.277900835,5.707957063
2694,320,Li Hongjing,Wu Jianshu,1.277900835,8.860112455
2696,1611,Yuan Zhongxue,Arvind Poddar,1.277900835,2.215028114
2696,1880,Yuan Zhongxue,Chen Jinxia,1.277900835,1.874254558
2696,2189,Yuan Zhongxue,Hiroshi Ishibashi,1.277900835,1.618674391
2697,235,Stephen Winn,Alexander Karp,1.277900835,11.075140569
2697,20,Stephen Winn,Mukesh Ambani,1.277900835,78.889078208
2697,13,Stephen Winn,Steve Ballmer,1.277900835,111.177372636
2697,2689,Stephen Winn,Tiger Woods,1.277900835,1.277900835
2698,924,Jose Isaac Peres & family,John Gandel,1.277900835,3.918895894
2699,872,Tan Yu Yeh,Takao Yasuda,1.277900835,4.25966945
2700,1014,Zhong Sheng Jian,Kuok Khoon Hong,1.277900835,3.578122338
2700,1111,Zhong Sheng Jian,Kwek Leng Beng,1.277900835,3.322542171
2700,2158,Zhong Sheng Jian,Peter Lim,1.277900835,1.70386778
2701,3246,Stewart Butterfield,Christian Chabot,1.277900835,0.937127279
2701,2854,Stewart Butterfield,Christopher Stolte,1.277900835,1.107514057
2701,2203,Stewart Butterfield,Marc Andreessen,1.277900835,1.618674391
2701,505,Stewart Butterfield,Marc Benioff,1.277900835,6.389504174
2701,2739,Stewart Butterfield,Patrick Hanrahan,1.277900835,1.192707446
2702,228,Philip Fayer,David Velez & family,1.277900835,11.245527347
2702,477,Philip Fayer,Guillaume Pousaz,1.277900835,6.645084341
2702,3348,Philip Fayer,Harshil Mathur,1.277900835,0.85193389
2702,150,Philip Fayer,Nik Storonsky,1.277900835,16.016357131
2702,3347,Philip Fayer,Shashank Kumar,1.277900835,0.85193389
2702,1770,Philip Fayer,Song Chi-hyung,1.277900835,2.044641336
2704,129,Dan Gertler,Andrew Forrest & family,1.277900835,17.8054183
2704,971,Dan Gertler,Angela Bennett,1.277900835,3.748509116
2704,1050,Dan Gertler,Clive Palmer,1.277900835,3.492928949
2704,95,Dan Gertler,Gina Rinehart,1.277900835,22.065087749
2704,1118,Dan Gertler,Patrice Motsepe,1.277900835,3.322542171
2706,1806,Ma Fei,Chen Qixing,1.277900835,1.959447947
2706,1652,Ma Fei,Robert G. Miller,1.277900835,2.215028114
2706,177,Ma Fei,Wang Laichun,1.277900835,13.886522406
2706,170,Ma Fei,Wang Laisheng,1.277900835,14.142102573
2706,720,Ma Fei,Zhang Wanzhen,1.277900835,4.941216562
2707,3281,Sylvia Wedemeyer,Carl-Anton Kunz,1.277900835,0.937127279
2707,2332,Sylvia Wedemeyer,Kai-Uwe Hollweg,1.277900835,1.533481002
2707,3350,Sylvia Wedemeyer,Kristina Hollweg,1.277900835,0.85193389
2707,2329,Sylvia Wedemeyer,Pia Hollweg-Vajen,1.277900835,1.533481002
2708,1454,René Holecek,Ugo Gussalli Beretta & family,1.277900835,2.470608281
2709,129,Chris Wallin,Andrew Forrest & family,1.277900835,17.8054183
2709,971,Chris Wallin,Angela Bennett,1.277900835,3.748509116
2709,1050,Chris Wallin,Clive Palmer,1.277900835,3.492928949
2709,95,Chris Wallin,Gina Rinehart,1.277900835,22.065087749
2709,1118,Chris Wallin,Patrice Motsepe,1.277900835,3.322542171
2710,2997,Lu Hongyan,Kim Taek-jin,1.277900835,1.022320668
2710,1335,Lu Hongyan,Kwon Hyuk-bin,1.277900835,2.726188448
2710,39,Lu Hongyan,Ma Huateng,1.277900835,41.318793662
2710,53,Lu Hongyan,William Ding,1.277900835,33.055034929
2710,1784,Lu Hongyan,Yoo Jung-hyun,1.277900835,2.044641336
2710,206,Lu Hongyan,Zhang Zhidong,1.277900835,12.353041404
2711,2818,Lucio Co,Susan Co,1.277900835,1.192707446
2712,2653,Herbert Sy,Hans Sy,1.277900835,1.277900835
2712,2846,Herbert Sy,Harley Sy,1.277900835,1.192707446
2712,2915,Herbert Sy,Teresita Sy-Coson,1.277900835,1.107514057
2713,360,Martin Herrenknecht,Anthony Bamford & family,1.277900835,8.008178565
2713,3235,Martin Herrenknecht,Li San Yim,1.277900835,0.937127279
2713,347,Martin Herrenknecht,Liang Wengen,1.277900835,8.263758732
2714,602,Femi Otedola,Mike Adenuga,1.277900835,5.622763674
2716,520,Forrest Preston,Frederik Paulsen,1.277900835,6.304310785
2716,6,Forrest Preston,Jensen Huang,1.277900835,162.208212643
2716,635,Forrest Preston,Peggy Cherng,1.277900835,5.537570285
2717,266,Nikesh Arora,Douglas Leone,1.277900835,10.13801329
2717,260,Nikesh Arora,Mark Stevens,1.277900835,10.308400068
2717,447,Nikesh Arora,Michael Moritz,1.277900835,6.815471119
2717,2260,Nikesh Arora,Nir Zuk,1.277900835,1.533481002
2718,114,Anas Sefrioui & family,Harry Triguboff,1.277900835,20.27602658
2718,1111,Anas Sefrioui & family,Kwek Leng Beng,1.277900835,3.322542171
2718,1966,Anas Sefrioui & family,Manuel Villar,1.277900835,1.789061169
2719,123,Li Jiaquan,Chen Jianhua,1.277900835,18.486965411
2719,1881,Li Jiaquan,Lee Dong-chae,1.277900835,1.874254558
2719,2735,Li Jiaquan,Soegiarto Adikoesoemo,1.277900835,1.192707446
2719,1212,Li Jiaquan,Vivek Jain,1.277900835,2.981768615
2719,3374,Li Jiaquan,Wang Zelong,1.277900835,0.85193389
2721,2635,Jimmy Rane,Karl Hedin,1.277900835,1.277900835
2721,1071,Jimmy Rane,Mohamed Mansour,1.277900835,3.40773556
2722,2737,William Lauder,Aerin Lauder,1.277900835,1.192707446
2722,1389,William Lauder,Barry Sternlicht,1.277900835,2.640995059
2722,2010,William Lauder,Jane Lauder,1.277900835,1.789061169
2722,885,William Lauder,Ronald Lauder,1.277900835,4.174476061
2724,1938,Adrian Paval,Dragos Paval,1.277900835,1.874254558
2724,872,Adrian Paval,Takao Yasuda,1.277900835,4.25966945
2725,656,Zhang Jianhui,Chen Weiliang,1.277900835,5.367183507
2725,815,Zhang Jianhui,Liu Sheng,1.277900835,4.515249617
2726,1274,Alexander Savelyev & family,Michiel Le Roux,1.277900835,2.896575226
2728,2830,Brian Roberts,Gary Magness,1.277900835,1.192707446
2728,120,Brian Roberts,Steve Cohen,1.277900835,19.594479468
2728,661,Brian Roberts,Robert Bass,1.277900835,5.281990118
2729,1493,Pan Laican,Cheng Xue,1.277900835,2.385414892
2729,2683,Pan Laican,Lai Jianping,1.277900835,1.277900835
